year, month,airline,airport,airport_name,arrival_flights,delayed_flights,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
2018,12,JetBlue Airways,BOS,"Boston, MA: Logan International",4196,917,269.69,3.64,260.92,0.3,382.46,11,5
2018,12,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",116,38,15.23,0.25,5.93,0,16.6,0,0
2018,12,JetBlue Airways,BTV,"Burlington, VT: Burlington International",91,17,10.94,0,3.5,0,2.55,0,0
2018,12,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",392,84,46.17,0,13.07,0,24.76,0,0
2018,12,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",81,15,6.64,0,3.22,0,5.14,0,0
2018,12,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",219,58,32.32,0.52,9.62,0,15.54,0,1
2018,12,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",6,2,0.17,0,1.49,0.33,0.01,0,0
2018,12,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",198,45,19.79,0,8.66,0,16.55,0,0
2018,12,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",118,17,11.71,0,0.06,0,5.23,0,0
2018,12,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",125,27,14.56,0.05,8.33,0,4.06,5,0
2018,12,JetBlue Airways,DAB,"Daytona Beach, FL: Daytona Beach International",31,7,4.38,0,1.87,0,0.75,0,0
2018,12,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",885,171,65.82,1.92,30.57,0,72.69,0,0
2018,12,JetBlue Airways,DEN,"Denver, CO: Denver International",88,22,9.85,0,3.66,0,8.5,0,0
2018,12,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",43,12,2.25,0,9.11,0,0.64,0,1
2018,12,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",118,30,16.05,0,2.65,0,11.3,0,1
2018,12,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",794,317,70.81,2.8,149.57,0,93.82,0,3
2018,12,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2199,675,278.91,1.97,185.54,2.65,205.94,5,5
2018,12,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",13,3,2.7,0,0.3,0,0,0,0
2018,12,JetBlue Airways,HOU,"Houston, TX: William P Hobby",62,17,9.21,0,4.22,0,3.57,0,0
2018,12,JetBlue Airways,HPN,"White Plains, NY: Westchester County",341,101,47.96,1.72,11.35,0,39.97,0,5
2018,12,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",165,18,10.76,0,0.79,0,6.45,1,0
2018,12,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",323,84,41.38,0,16.88,0,25.74,0,1
2018,12,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3667,933,259.35,5.38,287.16,1.65,379.46,10,13
2018,12,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",310,56,24.57,1,16.14,0.66,13.63,0,0
2018,12,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",543,104,33.64,0,46.64,0,23.71,0,0
2018,12,JetBlue Airways,LGA,"New York, NY: LaGuardia",518,144,47.96,0.02,55.32,0.04,40.67,0,1
2018,12,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",699,126,35.33,1,36.14,0,53.53,0,1
2018,12,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1847,492,161.25,1.84,122.66,0,206.25,2,6
2018,12,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",76,10,3.96,0.82,0.64,0,4.58,0,0
2018,12,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",140,36,15.18,0,8.84,0.98,10.99,0,1
2018,12,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",86,14,8.02,0,0.4,0,5.59,0,0
2018,12,JetBlue Airways,ONT,"Ontario, CA: Ontario International",31,5,2.02,0,1,0,1.98,0,0
2018,12,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",194,47,15.22,0,21.34,0,10.44,0,0
2018,12,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",93,24,13.07,1.65,2.78,0,6.5,0,0
2018,12,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",757,218,84.33,0,78.66,1.43,53.59,0,1
2018,12,JetBlue Airways,PDX,"Portland, OR: Portland International",56,8,2.81,0,0.68,0,4.52,0,0
2018,12,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",211,45,21.8,0.75,10.13,0,12.31,0,0
2018,12,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62,16,5,0,2.65,0,8.35,0,0
2018,12,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",182,33,16,0,3,0.15,13.85,0,0
2018,12,JetBlue Airways,PSE,"Ponce, PR: Mercedita",75,25,13.98,0,2.55,0,8.46,0,0
2018,12,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",24,3,2.74,0,0.26,0,0,0,0
2018,12,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",88,21,12.31,0,2.94,0,5.76,0,0
2018,12,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",82,20,10.37,0,3.56,0,6.07,1,0
2018,12,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",265,59,27.37,0,10.59,0,21.04,9,0
2018,12,JetBlue Airways,RIC,"Richmond, VA: Richmond International",217,55,25.34,0,6.32,0,23.33,6,0
2018,12,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",55,10,5.11,0,2.62,0,2.27,0,0
2018,12,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",92,17,11.35,0,1.51,0,4.14,1,0
2018,12,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",497,133,58.9,0,35.04,0,39.06,0,0
2018,12,JetBlue Airways,SAN,"San Diego, CA: San Diego International",138,16,2.32,0,10.5,0,3.19,0,0
2018,12,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",101,30,16.63,0,9.47,0.84,3.06,0,0
2018,12,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",141,27,8.79,0,10.97,0,7.24,0,0
2018,12,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",420,90,25.17,0,54.08,0.05,10.7,1,1
2018,12,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",102,13,4.34,1,0.73,0,6.94,0,0
2018,12,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",929,269,136.73,0.95,43.31,1.41,86.61,0,4
2018,12,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",213,50,20.74,0.22,14.83,0.8,13.41,0,1
2018,12,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",102,6,2.19,0,0.05,0,3.76,0,1
2018,12,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",64,14,3.45,0,8.34,0,2.22,0,1
2018,12,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",62,17,6.08,0,0.47,0,10.45,0,0
2018,12,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",31,8,3.43,0,0.75,0,3.82,0,0
2018,12,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",62,14,8.67,0,2.19,0,3.14,0,0
2018,12,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",137,41,22.29,0.16,2.39,0,16.15,0,0
2018,12,JetBlue Airways,TPA,"Tampa, FL: Tampa International",458,150,69.68,0,30.64,0.82,48.86,1,0
2018,12,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20,1,0.7,0,0.05,0,0.25,0,0
2018,12,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",104,7,4.86,0.97,0.17,0,1,0,0
2018,12,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",58,4,3,0.89,0.11,0,0,0,0
2018,12,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",118,10,4.22,0.07,3.79,0,1.92,0,0
2018,12,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",109,11,5.43,0,4.4,0,1.17,0,0
2018,12,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19224,1979,527.28,71.79,745.58,0.97,633.39,22,8
2018,12,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",35,5,2.13,0.04,1.17,0,1.67,0,1
2018,12,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",552,58,22.15,3.71,15.24,0,16.91,0,2
2018,12,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",42,1,0,0,1,0,0,2,0
2018,12,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",28,1,0,0,1,0,0,0,1
2018,12,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",343,25,14.37,0.48,3.13,0,7.02,0,0
2018,12,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",224,22,10.4,2.46,4.19,0,4.95,0,0
2018,12,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",62,5,2.92,1,0.08,0,1,0,1
2018,12,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",11,2,0,0,2,0,0,0,0
2018,12,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",492,40,20.11,3.52,5.64,0,10.72,0,0
2018,12,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",77,6,4,0,1.36,0,0.64,0,0
2018,12,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1342,184,43.95,5.84,96.39,0,37.82,0,2
2018,12,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",76,3,1,1.25,0.02,0,0.74,0,0
2018,12,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",1,1,0,0.4,0,0,0.6,0,0
2018,12,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",186,18,7.48,3.32,1.97,0,5.22,0,0
2018,12,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",556,52,21.7,4.05,14.61,0,11.65,0,3
2018,12,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",136,6,3.71,0,1.52,0,0.78,0,0
2018,12,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",153,8,2.63,0,4.38,0,1,0,0
2018,12,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",35,2,0.21,0,0.39,0,1.39,0,0
2018,12,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",31,4,1.43,0.98,0.34,0,1.25,0,2
2018,12,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",301,31,13.35,3.29,5.32,0,9.04,0,0
2018,12,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",48,4,2.78,0,1,0,0.22,0,0
2018,12,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",245,17,7.2,0.71,5.6,0,3.49,0,0
2018,12,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",548,41,20.14,1.02,14.26,0,5.58,0,1
2018,12,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",279,22,8.81,2.02,4.64,0,6.53,0,0
2018,12,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",25,2,1.12,0,0,0,0.88,0,0
2018,12,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",21,2,1.98,0,0.02,0,0,0,1
2018,12,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",680,65,23.03,2.27,11.55,0,28.15,0,0
2018,12,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",128,15,5.38,3.18,3.35,0,3.08,0,1
2018,12,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",134,20,6.66,1.11,7.17,0,5.05,0,0
2018,12,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",115,5,1.4,0.4,0.94,0,2.25,0,0
2018,12,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",749,93,29.51,3.3,42.46,0,17.73,0,3
2018,12,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",970,62,31.56,4.35,14.53,0,11.56,0,0
2018,12,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",495,59,25.24,1.69,20.96,0,11.11,0,4
2018,12,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",60,3,2,0,1,0,0,0,0
2018,12,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4410,336,113.93,14.27,89.05,0,118.76,1,2
2018,12,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",145,22,7.33,3.43,8,0,3.24,0,0
2018,12,Delta Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",14,5,0.64,0,2.75,0,1.61,1,0
2018,12,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",59,6,5.01,0.29,0.18,0,0.51,0,2
2018,12,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",414,108,17.39,3.73,78.65,0,8.23,0,1
2018,12,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",96,12,2.73,1.38,5.57,0,2.31,0,0
2018,12,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",10,0,0,0,0,0,0,0,0
2018,12,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",60,5,2.83,0,1.97,0,0.2,0,0
2018,12,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31,5,3.18,0,1.11,0,0.72,0,0
2018,12,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",9,0,0,0,0,0,0,0,1
2018,12,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",964,169,59.23,5.52,70.22,0,34.04,0,3
2018,12,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",21,3,0.97,0.82,1.21,0,0,0,0
2018,12,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",51,5,1.2,0,3.8,0,0,0,0
2018,12,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",174,18,4.31,0.32,8.29,0,5.08,0,1
2018,12,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",22,2,0,0,2,0,0,0,0
2018,12,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",91,1,1,0,0,0,0,0,0
2018,12,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",32,0,0,0,0,0,0,0,0
2018,12,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",253,17,9.25,0.59,3.75,0,3.41,0,0
2018,12,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",183,13,7.29,3.19,0.47,0,2.05,3,1
2018,12,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",182,11,3.99,0.82,3.31,0,2.88,3,0
2018,12,Delta Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",24,3,2,0,1,0,0,0,1
2018,12,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",263,21,16.85,0,2.52,0,1.63,0,3
2018,12,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",162,17,5.54,2.7,7.06,0,1.7,0,1
2018,12,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County",77,5,0.89,0.65,1.97,0,1.49,0,1
2018,12,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",161,15,7.77,1.97,2.64,0,2.63,0,0
2018,12,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",253,25,8.57,4.25,6.73,0,5.44,0,0
2018,12,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",275,41,13.63,2.7,18.35,0,6.32,0,1
2018,12,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",84,4,2.29,0.2,0.71,0,0.8,0,0
2018,12,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",21,0,0,0,0,0,0,0,0
2018,12,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",458,46,19.52,1.29,12.47,0,12.72,0,1
2018,12,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",114,12,3.77,0.8,5.25,0,2.18,0,5
2018,12,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",127,9,5.34,0.13,2.29,0,1.24,0,2
2018,12,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",437,65,32.35,6.22,16.26,0,10.18,0,0
2018,12,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2583,365,68.98,7.06,206.6,0.88,81.48,0,1
2018,12,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",54,5,1.76,0,2,0,1.24,0,0
2018,12,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1014,79,34.91,3.43,24.3,0,16.36,0,2
2018,12,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2858,505,139.39,12.94,271.91,0,80.76,0,0
2018,12,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",98,12,4.7,2,4.06,0,1.24,0,1
2018,12,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",21,1,0,1,0,0,0,0,0
2018,12,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",1955,330,54.97,10.26,192.01,0,72.76,0,7
2018,12,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",47,3,2,0,0,0,1,0,0
2018,12,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",148,11,5.57,0.94,0.45,0,4.04,0,0
2018,12,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",557,29,11.73,2.73,5.75,0,8.79,0,0
2018,12,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1555,229,90.27,13.93,78.24,0,46.56,2,2
2018,12,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",68,7,2.53,0.85,1.76,0,1.86,0,1
2018,12,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",167,5,2.99,1.47,0.01,0,0.53,0,0
2018,12,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",344,37,12.69,1.46,8.82,0,14.03,0,2
2018,12,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",28,1,1,0,0,0,0,0,0
2018,12,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",753,122,33.65,6.14,56.6,0.37,25.25,0,3
2018,12,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",383,19,10.33,1.61,2.94,0,4.12,0,0
2018,12,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",118,12,4.91,2.06,2.3,0,2.73,0,0
2018,12,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",20,2,0.71,0.27,0.14,0,0.88,0,0
2018,12,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",140,8,3.78,0,2.35,0,1.88,0,1
2018,12,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",50,4,2.45,0,1,0,0.55,0,0
2018,12,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5021,380,136.93,17.77,121.94,0,103.36,4,2
2018,12,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",657,62,26.04,7.42,14.97,0,13.57,0,1
2018,12,Delta Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",11,1,0.39,0,0,0,0.61,0,0
2018,12,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",70,3,1.67,0.39,0.84,0,0.09,0,0
2018,12,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",64,1,0.92,0,0.08,0,0,0,0
2018,12,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",105,8,4.4,0,1,0,2.6,0,0
2018,12,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",155,12,4.34,0.65,3.53,0,3.48,0,1
2018,12,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",151,9,2.59,1.05,2.38,0,2.98,0,0
2018,12,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",28,0,0,0,0,0,0,0,0
2018,12,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",757,83,24.28,2.19,43.23,0,13.3,0,2
2018,12,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",232,15,7.7,2.84,2.39,0,2.07,0,0
2018,12,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",518,68,19.73,4.74,26.12,0,17.41,0,0
2018,12,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",603,33,11.52,1.53,5.45,0,14.5,0,2
2018,12,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",41,3,2.98,0,0.02,0,0,0,1
2018,12,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",499,56,23.55,0.63,28.72,0,3.1,0,0
2018,12,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",702,65,25.01,1.9,28.67,0,9.42,0,0
2018,12,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",337,28,14.81,0.93,6.06,0,6.2,0,0
2018,12,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",224,24,6.61,1.06,6.95,0,9.38,0,0
2018,12,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",20,1,0,0.06,0,0,0.94,0,0
2018,12,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",53,6,2.13,0,1.28,0,2.6,0,0
2018,12,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",104,10,3.42,1.18,2.32,0,3.08,0,0
2018,12,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",28,3,2,1,0,0,0,0,0
2018,12,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",20,1,0,0,0,0,1,0,0
2018,12,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",653,111,28.75,5.88,51.72,0,24.66,8,2
2018,12,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",235,27,12.87,3.8,6.78,0,3.55,5,0
2018,12,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",64,6,2.8,0,2.2,0,1,0,1
2018,12,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",31,4,1.94,1,1.06,0,0,0,0
2018,12,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",87,7,4.33,0,1.32,0,1.36,0,0
2018,12,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",521,58,21.72,4,22.39,0,9.89,0,1
2018,12,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",715,72,26.63,3.77,36.27,0,5.33,0,2
2018,12,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",273,28,13.58,0.74,7.61,0,6.06,0,2
2018,12,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",265,24,15.23,0.63,2.58,0,5.57,1,1
2018,12,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",206,11,6.69,1.1,1,0,2.21,0,0
2018,12,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2287,267,76.68,5.51,123.4,0,61.41,2,4
2018,12,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1145,207,33.32,3.76,153.72,0,16.2,0,2
2018,12,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",243,13,3.51,1.07,5.84,0,2.58,0,0
2018,12,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",198,45,19.68,2.03,15.69,0,7.6,0,0
2018,12,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3368,271,89.98,12.1,74.23,0,94.69,0,0
2018,12,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",185,12,6.96,1.44,2.91,0,0.68,0,2
2018,12,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",355,47,16.6,1.29,20.3,0,8.8,0,1
2018,12,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",187,22,9.75,2.49,4.23,0,5.53,0,1
2018,12,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",364,22,8.44,1.78,6.87,0,4.91,0,0
2018,12,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",63,9,2.93,0.53,4.3,0,1.24,0,0
2018,12,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",11,6,1.78,1.27,2.95,0,0,0,0
2018,12,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",108,3,1.96,0,0,0,1.04,0,0
2018,12,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",127,8,3.7,1.06,2.27,0,0.97,0,1
2018,12,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1001,117,43.76,7.36,39.42,0,26.46,0,0
2018,12,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",21,3,1.69,0,1.01,0,0.31,0,0
2018,12,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",66,4,2.4,0.6,0.15,0,0.85,0,0
2018,12,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",93,10,4.37,1.15,2.95,0,1.52,0,0
2018,12,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",91,7,2.97,0.41,3.62,0,0,0,0
2018,12,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",154,7,2.31,1.95,1.08,0,1.67,0,0
2018,12,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",38,4,0,0,4,0,0,0,0
2018,12,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14,8,1.62,0,5.2,0,1.18,1,0
2018,12,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",25,8,3.97,0,3.1,0,0.93,0,0
